NGSL_id,source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_variable_flag,non_single_star,has_xp_continuous,phot_bp_n_obs,phot_rp_n_obs,ra_or,dec_or, radr3, decdr3,namecsv,bestfitFLAG,COMMENT,Sp,Teff,logg,FeH,EBV
HD108985,3900955349977078016,  5.4670014,  6.3102660,  4.5564790,  1.7537870,NOT_AVAILABLE,      0,false, 25, 21,     187.8392299999999864,       7.6043079999999996,     187.8391403999999909,       7.6043531000000000,HD108985.fits.csv,  0,OK,K5,   3952.0,   1.78,   0.01,   0.01
HD109387,1683102889080800640,  3.8934839,  3.8298099,  3.9454443, -0.1156344,NOT_AVAILABLE,      0,false, 17, 17,     188.3705919999999878,      69.7882309999999961,     188.3698436999999899,      69.7882838000000021,HD109387.fits.csv,  0,SAT,B6IIIe,  16906.0,   3.19,  -0.12,   0.09
HD109510,3947647760517933824,  6.5188856,  6.6386890,  6.2905931,  0.3480959,NOT_AVAILABLE,      0,false, 26, 24,     188.7764400000000080,      18.3770920000000011,     188.7764291000000014,      18.3771866000000017,HD109510.fits.csv,  0,BIN,A9V,   7875.0,   4.00,   0.54,   0.01
HD109871,3703185746813340032,  7.7456522,  8.5676250,  6.8580041,  1.7096210,NOT_AVAILABLE,      0,true, 51, 50,     189.5542560000000094,       1.9798870000000000,     189.5542261999999880,       1.9798884999999999,HD109871.fits.csv,  0,OK,K4III,   3944.0,   1.69,  -0.24,   0.02
HD109995,1521592327541035520,  7.5753045,  7.6029572,  7.4806781,  0.1222792,NOT_AVAILABLE,      0,true, 38, 34,     189.6983280000000036,      39.3087859999999978,     189.6976663000000087,      39.3081468999999970,HD109995.fits.csv,  0,OK,A0V,   8427.0,   3.41,  -1.52,   0.03
HD110010,1717627794711189760,  6.8558331,  7.1522465,  6.3939486,  0.7582979,NOT_AVAILABLE,      3,true, 32, 30,     189.3305609999999888,      79.2155350000000027,     189.3271164999999883,      79.2154977000000002,HD110010.fits.csv,  0,BIN,G0,   5965.0,   4.58,   0.35,   0.02
HD110073,6153047015281588864,  4.6075630,  4.5618300,  4.6586242, -0.0967941,NOT_AVAILABLE,      0,true, 21, 18,     189.9688679999999863,     -39.9873029999999972,     189.9686303999999950,     -39.9874207000000013,HD110073.fits.csv,  0,DMS,B8II/III,  13000.0,   3.90,  -0.40,   0.09
HD110885,3702094687679734272,  8.9807882,  9.3164425,  8.4616003,  0.8548422,NOT_AVAILABLE,      0,true, 41, 41,     191.3302360000000135,       1.0558600000000000,     191.3301846999999896,       1.0556456000000001,HD110885.fits.csv,  0,OK,F3V,   5528.0,   3.09,  -1.21,   0.04
HD111464,5863077830235852672,  6.1078386,  6.8618960,  5.2606206,  1.6012754,NOT_AVAILABLE,      0,true, 46, 42,     192.5584220000000073,     -62.6412989999999965,     192.5582259999999906,     -62.6412175999999974,HD111464.fits.csv,  0,OK,K3III,   4314.0,   2.17,  -0.03,   0.21
HD111515,3702148666829533952,  7.9491878,  8.3027821,  7.4167275,  0.8860545,NOT_AVAILABLE,      0,true, 45, 42,     192.4367849999999862,       1.1880390000000001,     192.4364322000000129,       1.1851727999999999,HD111515.fits.csv,  0,OK,G6/8V,   5373.0,   4.23,  -0.59,   0.02
HD111631,3689602277083844480,  7.8227482,  8.7021637,  6.8967948,  1.8053689,NOT_AVAILABLE,      0,true, 46, 44,     192.6815279999999859,      -0.7681300000000000,     192.6813956000000019,      -0.7698944000000000,HD111631.fits.csv,  0,OK,M0V,   3888.0,   4.56,   0.05,   0.00
HD111721,3525736595998110464,  7.7326541,  8.1639194,  7.1163588,  1.0475607,NOT_AVAILABLE,      0,true, 39, 41,     192.8549779999999885,     -13.4911569999999994,     192.8537296000000083,     -13.4925855000000006,HD111721.fits.csv,  0,OK,G6V,   5120.0,   2.90,  -1.27,   0.07
HD111786,3495820568233709952,  6.0887022,  6.2048426,  5.8447738,  0.3600688,NOT_AVAILABLE,      0,true, 21, 20,     192.9912370000000124,     -26.7382770000000001,     192.9906895000000020,     -26.7381266999999987,HD111786.fits.csv,  0,VAR,F0VkA1mA1_lB,   7549.0,   4.17,  -1.06,   0.03
HD112413,1517698716348324992,  2.9043932,  3.1570334,  2.9376268,  0.2194066,NOT_AVAILABLE,      0,true, 27, 26,     194.0069430000000068,      38.3183760000000007,     194.0056156999999928,      38.3186210000000003,HD112413.fits.csv,  0,SAT,A0VpSiEu,  11658.0,   3.78,   0.68,   0.00
HD112911,5863145518917593856,  6.6331067,  7.6977329,  5.6146674,  2.0830655,NOT_AVAILABLE,      0,true, 48, 45,     195.2922220000000095,     -63.0231599999999972,     195.2923322000000041,     -63.0231635000000026,HD112911.fits.csv,  0,OK,K2III,   3741.0,   1.00,  -0.76,   0.04
HD113002,3941562272896500992,  8.5279608,  8.9248133,  7.9471483,  0.9776649,NOT_AVAILABLE,      0,true, 49, 47,     195.1197899999999947,      19.6321210000000015,     195.1190573000000086,      19.6318739999999998,HD113002.fits.csv,  0,OK,G2II-III,   5152.0,   2.53,  -1.08,   0.01
HD113083,6187146135033549312,  7.8981237,  8.1823339,  7.4354424,  0.7468915,NOT_AVAILABLE,      2,true, 36, 38,     195.3594600000000128,     -27.3745310000000011,     195.3570761999999945,     -27.3754372000000004,HD113083.fits.csv,  0,BIN,G1V,   5849.0,   4.42,  -0.93,   0.01
HD113092,1678945154579060608,  4.9423065,  5.6305614,  4.1440778,  1.4864836,NOT_AVAILABLE,      0,true, 31, 28,     194.9794650000000047,      66.5972699999999946,     194.9779101000000026,      66.5972024999999945,HD113092.fits.csv,  0,OK,K0III,   4319.0,   1.53,  -0.70,   0.08
HD114710,1460229442589223424,  4.0932789,  4.3876781,  3.6256194,  0.7620587,NOT_AVAILABLE,      0,true, 66, 66,     197.9683070000000100,      27.8781819999999989,     197.9642815999999925,      27.8821054000000004,HD114710.fits.csv,  0,SAT,F9.5V,   5973.0,   4.23,  -0.04,   0.04
HD115383,3732539683617410816,  5.0398397,  5.3405180,  4.5810122,  0.7595057,NOT_AVAILABLE,      0,false, 21, 17,     199.1938169999999957,       9.4241580000000003,     199.1923004999999876,       9.4250047000000006,HD115383.fits.csv,  0,OK,G0IV,   5999.0,   4.17,   0.13,   0.00
HD115617,3507879565090229888,  4.5325284,  4.9046731,  4.0062351,  0.8984380,NOT_AVAILABLE,      0,true, 35, 32,     199.6013089999999863,     -18.3111959999999989,     199.5962981000000127,     -18.3159221000000016,HD115617.fits.csv,  0,planet,G6.5V,   5506.0,   4.30,  -0.03,   0.04
HD117880,3603035836843409408,  9.0388422,  9.0695267,  8.9458342,  0.1236925,NOT_AVAILABLE,      0,true, 43, 44,     203.3741929999999911,     -18.5150809999999986,     203.3737896000000092,     -18.5156989000000003,HD117880.fits.csv,  0,OK,B9IV/V,   9000.0,   3.01,  -1.62,   0.07
HD118055,3603949359207346048,  8.4302359,  9.1334581,  7.6144342,  1.5190239,NOT_AVAILABLE,      0,true, 37, 36,     203.6662949999999910,     -16.3229749999999996,     203.6661828999999955,     -16.3230375999999993,HD118055.fits.csv,  0,ChP,K0wF8,   4717.0,   1.74,  -1.57,   0.36
HD119228,1561883759343666304,  3.7974348,  4.8964043,  2.8135579,  2.0828464,NOT_AVAILABLE,      0,true, 43, 42,     205.1844719999999995,      54.6816359999999975,     205.1843205000000125,      54.6815878000000026,HD119228.fits.csv,  0,SAT,M2III,   3600.0,   1.60,   0.30,   0.01
HD119971,6069649917314597504,  4.9663877,  5.7042589,  4.1287551,  1.5755038,NOT_AVAILABLE,      0,true, 33, 33,     206.9105779999999868,     -50.3206879999999970,     206.9095964999999921,     -50.3206911999999988,HD119971.fits.csv,  0,OK,K2III,   4233.0,   1.67,  -0.61,   0.09
HD121146,1672793558820485376,  6.0332589,  6.6374707,  5.2898030,  1.3476677,NOT_AVAILABLE,      0,true, 35, 29,     207.7463290000000029,      68.3152989999999960,     207.7441994000000136,      68.3150373999999942,HD121146.fits.csv,  0,OK,K2IV,   4454.0,   2.92,   0.03,   0.06
HD121370,none,  0.0000000,  0.0000000,  0.0000000,  0.0000000,none,      0,none,  0,  0,     208.6711620000000096,      18.3977210000000007,       0.0000000000000000,       0.0000000000000000,none.csv,  0,SAT,G0IV,   6155.0,   3.78,   0.35,   0.00
HD121560,1230894097540611968,  6.0346680,  6.2926927,  5.6048770,  0.6878157,NOT_AVAILABLE,      0,true, 37, 36,     208.9583059999999932,      14.0565029999999993,     208.9569739000000084,      14.0565408999999999,HD121560.fits.csv,  0,OK,F6V,   6139.0,   4.26,  -0.38,   0.00
HD122064,1661568850770761600,  6.1699209,  6.7038250,  5.4832382,  1.2205868,NOT_AVAILABLE,      0,true, 29, 26,     209.3835799999999949,      61.4928609999999978,     209.3832813999999871,      61.4938223999999991,HD122064.fits.csv,  0,OK,K3V,   4490.0,   4.30,   0.09,   0.00
HD123657,1505343882144388864,  3.7922480,  5.4850922,  2.6782765,  2.8068156,NOT_AVAILABLE,      0,true, 48, 45,     211.9823169999999948,      43.8544520000000020,     211.9823847000000114,      43.8543153999999973,HD123657.fits.csv,  0,SAT,M4.5III,   3261.0,   0.59,  -0.02,   0.09
HD124186,1478371380150987520,  5.7794409,  6.3931518,  5.0299768,  1.3631749,NOT_AVAILABLE,      0,true, 39, 36,     212.8130030000000090,      32.2958920000000020,     212.8128835999999922,      32.2960604000000018,HD124186.fits.csv,  0,OK,K4III,   4458.0,   2.79,   0.31,   0.07
HD124244,3674714580406064768,  8.3175364,  8.6376915,  7.8268766,  0.8108149,NOT_AVAILABLE,      0,true, 49, 47,     213.0713010000000054,       8.4069760000000002,     213.0718235999999877,       8.4065522000000001,HD124244.fits.csv,  0,OK,G5,   5936.0,   4.14,   0.07,   0.01
HD124425,3647845574239719936,  5.7819295,  6.0203910,  5.3827615,  0.6376295,NOT_AVAILABLE,      0,false, 13, 13,     213.4199580000000083,      -0.8454650000000000,     213.4208773000000008,      -0.8460837000000000,HD124425.fits.csv,  0,BIN,F6V,   6355.0,   4.01,  -0.10,   0.04
HD124547,1714135092946125184,  4.3238397,  5.0657554,  3.4954581,  1.5702972,NOT_AVAILABLE,      1,true, 26, 25,     212.2121610000000089,      77.5474940000000004,     212.2115569999999991,      77.5476579000000044,HD124547.fits.csv,  0,BIN,K3-IIIbFe-0.5,   4165.0,   1.73,  -0.19,   0.06
HD125072,5866992641380992256,  6.3545051,  6.8676977,  5.6830812,  1.1846166,NOT_AVAILABLE,      0,true, 38, 33,     214.7701419999999928,     -59.3790380000000013,     214.7661730000000091,     -59.3826407000000032,HD125072.fits.csv,  0,OK,K3IV,   4867.0,   4.53,   0.27,   0.01
HD126327,1256239111870681600,  4.3706260,  7.8426576,  2.9362445,  4.9064131,VARIABLE,      0,true, 34, 33,     216.0484329999999886,      25.7037170000000010,     216.0485368999999878,      25.7035045000000011,HD126327.fits.csv,  0,SAT,M7.5-M8,   2874.0,  -0.30,   0.00,   0.09
HD126511,1491217459831454848,  8.1782875,  8.5472956,  7.6383872,  0.9089084,NOT_AVAILABLE,      0,true, 64, 62,     216.2039240000000007,      41.2751090000000005,     216.2030043000000035,      41.2741782000000015,HD126511.fits.csv,  1,OK,G5,   5402.0,   4.16,   0.17,   0.02
HD126614,3641697998570813952,  8.6287880,  9.0169439,  8.0735912,  0.9433527,NOT_AVAILABLE,      0,false, 22, 21,     216.7011650000000031,      -5.1777810000000004,     216.7004962000000035,      -5.1784296000000003,HD126614.fits.csv,  0,OK,G8IV,   5453.0,   3.87,   0.53,   0.02
HD128000,1610185648748288000,  5.1449223,  5.9944453,  4.2366953,  1.7577500,NOT_AVAILABLE,      0,true, 41, 40,     218.1288749999999936,      55.3979950000000017,     218.1289363999999864,      55.3979495999999969,HD128000.fits.csv,  0,OK,K5III,   3954.0,   1.75,   0.09,   0.12
HD128165,1605198298364601088,  6.9188490,  7.4481392,  6.2347469,  1.2133923,NOT_AVAILABLE,      0,true, 53, 51,     218.3702830000000006,      52.9087910000000008,     218.3688717999999938,      52.9098929000000027,HD128165.fits.csv,  0,OK,K3,   4793.0,   4.59,   0.03,   0.00
HD128279,6221846137890957312,  7.8183298,  8.1905041,  7.2527223,  0.9377818,NOT_AVAILABLE,      0,false, 18, 18,     219.2021269999999902,     -29.1129469999999984,     219.2024552000000028,     -29.1144631999999994,HD128279.fits.csv,  0,ChP,Gw,   5279.0,   3.07,  -2.08,   0.07
HD128801,1172688357148006912,  8.7203655,  8.7002077,  8.7253046, -0.0250969,NOT_AVAILABLE,      0,true, 22, 21,     219.7003880000000038,       7.9112099999999996,     219.7003929999999912,       7.9108096999999997,HD128801.fits.csv,  0,OK,B9,   8811.0,   2.55,  -1.69,   0.00
HD131873,none,  0.0000000,  0.0000000,  0.0000000,  0.0000000,none,      0,none,  0,  0,     222.6763569999999959,      74.1555039999999934,       0.0000000000000000,       0.0000000000000000,none.csv,  0,SAT,K4-III,   4077.0,   1.70,  -0.10,   0.13
HD131918,6313390513946128256,  4.9204993,  5.7256565,  4.0777221,  1.6479344,NOT_AVAILABLE,      0,false, 18, 15,     224.1921419999999898,     -11.4096980000000006,     224.1921860999999865,     -11.4096563999999994,HD131918.fits.csv,  0,OK,K4III,   4140.0,   1.65,  -0.24,   0.05
HD132254,1592338513445876608,  5.5065575,  5.7651291,  5.0900726,  0.6750565,NOT_AVAILABLE,      0,true, 45, 39,     224.0960019999999986,      49.6284490000000034,     224.0967635000000087,      49.6274457000000027,HD132254.fits.csv,  0,OK,F8-V,   6279.0,   4.21,   0.12,   0.00
HD132345,6313611584502853376,  5.5144296,  6.1291494,  4.7690721,  1.3600774,NOT_AVAILABLE,      0,false, 16, 14,     224.7232549999999947,     -11.1440160000000006,     224.7227781999999934,     -11.1442972000000005,HD132345.fits.csv,  0,OK,K3-IIICN2,   4484.0,   2.58,   0.37,   0.05
HD132475,6232043867720079616,  8.3911448,  8.6918163,  7.8975177,  0.7942986,NOT_AVAILABLE,      0,true, 21, 19,     224.9573540000000094,     -22.0127260000000007,     224.9546778000000131,     -22.0149520999999986,HD132475.fits.csv,  0,OK,F5/6V,   5721.0,   3.79,  -1.61,   0.03
HD133216,6227443304915069056,  2.3034124,  3.9132633,  2.0032084,  1.9100549,NOT_AVAILABLE,      0,false,  6, 10,     226.0175670000000139,     -25.2819609999999990,     226.0172005000000013,     -25.2821591000000012,HD133216.fits.csv,  0,SAT,M2.5III,   3600.0,   2.00,   0.00,   0.01
HD134113,1167602394315412864,  8.1043549,  8.4044905,  7.6222987,  0.7821918,NOT_AVAILABLE,      0,false, 17, 17,     226.9437499999999943,       8.8797809999999995,     226.9414255000000082,       8.8795271000000007,HD134113.fits.csv,  0,BIN,F9,   5668.0,   3.85,  -0.82,   0.02
HD134169,1155587858959873024,  7.5348411,  7.8183179,  7.0726972,  0.7456207,NOT_AVAILABLE,      1,false, 22, 21,     227.0752339999999947,       3.9305850000000002,     227.0752343999999994,       3.9305322000000000,HD134169.fits.csv,  0,BIN,F7V,   5890.0,   4.02,  -0.78,   0.01
HD134439,6307374845312759552,  8.8276281,  9.2429018,  8.2307434,  1.0121584,NOT_AVAILABLE,      0,true, 24, 24,     227.5545309999999972,     -16.3794070000000005,     227.5499069999999904,     -16.3951537999999992,HD134439.fits.csv,  0,OK,sd:K1Fe-1,   5357.0,   4.68,  -1.11,   0.00
HD134440,6307365499463905536,  9.1563625,  9.6234894,  8.5164080,  1.1070814,NOT_AVAILABLE,      0,true, 24, 24,     227.5540330000000040,     -16.4629200000000004,     227.5493944000000113,     -16.4786566000000008,HD134440.fits.csv,  0,OK,K2V,   5094.0,   4.70,  -1.09,   0.06
HD136202,4421455530273900032,  4.9216571,  5.1909680,  4.4734082,  0.7175598,NOT_AVAILABLE,      0,false, 17, 16,     229.8283209999999883,       1.7654080000000001,     229.8299777999999947,       1.7631251999999999,HD136202.fits.csv,  0,VAR,F8IV,   6134.0,   3.95,  -0.02,   0.01
HD136442,4414849698772235136,  6.0518270,  6.5794535,  5.3686419,  1.2108116,NOT_AVAILABLE,      0,false, 19, 20,     230.1959200000000010,      -2.4133350000000000,     230.1947603000000129,      -2.4141009000000002,HD136442.fits.csv,  0,OK,K2III,   4785.0,   3.52,   0.40,   0.03
HD136726,1696798367260229376,  4.5566783,  5.2732506,  3.7445815,  1.5286691,NOT_AVAILABLE,      0,true, 25, 24,     229.2745480000000100,      71.8238989999999973,     229.2745974999999987,      71.8239441999999997,HD136726.fits.csv,  0,planet,K4III,   4235.0,   2.00,   0.02,   0.10
HD137759,1614731957531452544,  2.9729202,  3.7606664,  2.4086325,  1.3520339,NOT_AVAILABLE,      0,true, 43, 43,     231.2323939999999993,      58.9660650000000004,     231.2323202999999978,      58.9661426999999989,HD137759.fits.csv,  0,SAT/VAR/planet,K2III,   4525.0,   2.52,   0.13,   0.00
HD137909,1273423791421021568,  3.6044285,  3.7757733,  3.4258816,  0.3498917,NOT_AVAILABLE,      0,true, 74, 79,     231.9572149999999908,      29.1057009999999998,     231.9562807000000078,      29.1061036999999985,HD137909.fits.csv,  0,SAT,F2VpSrCrEuSi,   8620.0,   3.96,   1.00,   0.07
HD138749,1274286186493145728,  4.2395802,  4.0689855,  4.2189326, -0.1499472,NOT_AVAILABLE,      0,true, 52, 52,     233.2324250000000063,      31.3591319999999989,     233.2323158000000092,      31.3590777000000003,HD138749.fits.csv,  0,SAT,B6Vnne,  16150.0,   3.75,   0.13,   0.07
HD138776,4402244244636634240,  8.5698643,  8.9258566,  8.0465374,  0.8793192,NOT_AVAILABLE,      0,false, 17, 17,     233.5704949999999940,      -2.7240709999999999,     233.5700712000000010,      -2.7247178000000001,HD138776.fits.csv,  0,OK,G6IV,   5528.0,   4.04,   0.28,   0.05
HD140232,1197801408889764480,  5.7692118,  5.8594131,  5.5911140,  0.2682991,NOT_AVAILABLE,      0,true, 65, 62,     235.4779859999999871,      18.4640360000000001,     235.4776969000000122,      18.4642778999999990,HD140232.fits.csv,  0,DMS,A8Vam,   8381.0,   4.27,   0.26,   0.06
HD140538,4423865487962417024,  5.7004476,  6.0404868,  5.1879792,  0.8525076,NOT_AVAILABLE,      0,false, 24, 18,     236.0075789999999927,       2.5151669999999999,     236.0073886000000130,       2.5145586000000000,HD140538.fits.csv,  0,OK,G2.5V,   5635.0,   4.45,   0.01,   0.01
HD141795,4426032591025363200,  3.6997781,  3.8018675,  3.5440717,  0.2577958,NOT_AVAILABLE,      0,false, 51, 50,     237.7040259999999989,       4.4777310000000003,     237.7045893000000092,       4.4780065999999996,HD141795.fits.csv,  0,SAT,kA2hA5mA7V,   8516.0,   4.48,  -0.17,   0.00
HD141851,4402884744523453312,  5.0906081,  5.1287904,  4.9234476,  0.2053428,VARIABLE,      0,false, 37, 34,     237.8149750000000040,      -3.0904980000000002,     237.8145637000000079,      -3.0906223000000002,HD141851.fits.csv,  0,DMS,A2IV-Vn,   8524.0,   4.27,  -0.47,   0.03
HD142091,1372702716380418688,  4.5113430,  5.0258484,  3.8582332,  1.1676152,NOT_AVAILABLE,      0,true, 42, 42,     237.8080469999999877,      35.6573789999999988,     237.8079995999999880,      35.6558333999999988,HD142091.fits.csv,  0,planet,K1IVa,   4769.0,   2.97,   0.07,   0.02
HD142703,6262796555119019392,  6.0493665,  6.1787572,  5.7875710,  0.3911862,NOT_AVAILABLE,      0,false, 33, 32,     239.1390560000000107,     -14.8294370000000004,     239.1393817999999953,     -14.8295905000000001,HD142703.fits.csv,  0,VAR,F1VskA1.5mA1.5_lB,   7235.0,   4.12,  -1.20,   0.02
HD142926,1384384649468452224,  5.6983972,  5.6478224,  5.7621994, -0.1143770,NOT_AVAILABLE,      0,true, 34, 29,     238.8774659999999983,      42.5661910000000034,     238.8773247000000026,      42.5662644000000014,HD142926.fits.csv,  0,Be,B9pe,  12831.0,   3.33,   0.27,   0.06
HD143107,1220404653534258816,  3.7562327,  4.4172277,  3.0029533,  1.4142745,NOT_AVAILABLE,      0,true, 70, 71,     239.3968810000000076,      26.8778790000000001,     239.3964936000000137,      26.8776085999999985,HD143107.fits.csv,  0,SAT/planet,K2IIIab,   4460.0,   2.20,  -0.11,   0.09
HD143459,4347852022889882624,  5.5047736,  5.5331683,  5.4145427,  0.1186256,NOT_AVAILABLE,      0,false, 29, 23,     240.1984699999999862,      -8.4113579999999999,     240.1983982000000140,      -8.4114197999999991,HD143459.fits.csv,  0,OK,A0V,  10298.0,   3.85,  -0.47,   0.13
HD144608,6243816751039523712,  4.0904708,  4.5161066,  3.4949651,  1.0211415,NOT_AVAILABLE,      0,true, 25, 26,     241.8513670000000104,     -20.8687639999999988,     241.8515639000000021,     -20.8689648000000005,HD144608.fits.csv,  0,OK,G4II-III,   5320.0,   2.75,  -0.05,   0.07
HD145675,1385293808145621504,  6.3952398,  6.8131170,  5.8110700,  1.0020471,NOT_AVAILABLE,      0,true, 34, 30,     242.6013130000000046,      43.8176389999999998,     242.6021268000000077,      43.8163207999999997,HD145675.fits.csv,  0,planet,K0V,   5300.0,   4.46,   0.37,   0.00
HD146051,4357027756659697664,  2.0164251,  3.4822321,  1.9189217,  1.5633104,NOT_AVAILABLE,      0,false, 11, 10,     243.5864100000000008,      -3.6943229999999998,     243.5862107000000094,      -3.6949676999999999,HD146051.fits.csv,  0,SAT,M0.5III,   3783.0,   1.45,  -0.03,   0.09
HD146233,4345775217221821312,  5.3276510,  5.6549315,  4.8378544,  0.8170772,NOT_AVAILABLE,      0,true, 19, 17,     243.9052930000000003,      -8.3694389999999999,     243.9063361000000043,      -8.3716411999999991,HD146233.fits.csv,  0,OK,G2Va,   5696.0,   4.20,  -0.06,   0.04
HD147394,1385978666451514112,  3.8871303,  3.8030870,  3.9738882, -0.1708012,NOT_AVAILABLE,      0,true, 25, 26,     244.9351519999999880,      46.3133649999999975,     244.9350685999999939,      46.3135329999999996,HD147394.fits.csv,  0,SAT,B5IV,  14906.0,   4.06,   0.14,   0.04
HD148293,1649746523792049408,  4.9591694,  5.5127592,  4.2655544,  1.2472048,NOT_AVAILABLE,      0,true, 23, 22,     245.4529670000000010,      69.1093910000000022,     245.4527342000000090,      69.1093452000000070,HD148293.fits.csv,  0,OK,K2III,   4695.0,   2.37,   0.20,   0.05
HD148513,4431639310048958208,  4.8786139,  5.6569748,  4.0087614,  1.6482134,NOT_AVAILABLE,      0,true, 28, 28,     247.1415849999999921,       0.6650000000000000,     247.1416068000000053,       0.6646981000000000,HD148513.fits.csv,  0,OK,K3V,   4147.0,   2.13,   0.21,   0.16
HD149161,4459409469075689216,  4.2325697,  5.0979395,  3.3347411,  1.7631984,NOT_AVAILABLE,      0,true, 48, 48,     248.1512160000000051,      11.4880410000000008,     248.1504060999999979,      11.4876891000000008,HD149161.fits.csv,  0,OK,K4.5III,   3951.0,   1.79,  -0.18,   0.12
HD149162,4433380077474648192,  8.5854778,  9.0464993,  7.9440641,  1.1024351,NOT_AVAILABLE,      0,true, 41, 39,     248.2151269999999954,       3.2460110000000002,     248.2134588000000122,       3.2452074000000000,HD149162.fits.csv,  0,BIN,K0Ve,   5252.0,   4.33,  -0.01,   0.01
HD149382,4354377620100892416,  8.8945866,  8.7301922,  9.1663923, -0.4362001,NOT_AVAILABLE,      0,true, 58, 57,     248.5972219999999879,      -4.0144539999999997,     248.5971945999999946,      -4.0144785000000001,HD149382.fits.csv,  0,planet,sdB,  27535.0,   3.92,  -0.55,   0.14
HD155763,1632499034644723968,  3.1570117,  3.2333004,  3.2039316,  0.0293689,NOT_AVAILABLE,      0,false, 73, 72,     257.1966499999999769,      65.7146840000000054,     257.1964366999999925,      65.7147908999999970,HD155763.fits.csv,  0,SAT,B6III,  14035.0,   3.57,   0.22,   0.06
HD156283,1339952869195300608,  2.7025177,  3.7274730,  2.2475624,  1.4799106,NOT_AVAILABLE,      0,true, 30, 30,     258.7618100000000254,      36.8091620000000006,     258.7616572000000019,      36.8091744999999975,HD156283.fits.csv,  0,SAT,K3II,   4274.0,   1.78,   0.10,   0.16
HD156668,4575374857376398976,  8.1176739,  8.6431122,  7.4364910,  1.2066212,NOT_AVAILABLE,      0,true, 51, 48,     259.4187069999999835,      29.2272280000000002,     259.4183375999999726,      29.2281911000000001,HD156668.fits.csv,  0,planet,K3V,   4804.0,   4.44,  -0.02,   0.00
HD157244,5922444483103229952,  2.3912818,  3.5616939,  2.1189883,  1.4427056,NOT_AVAILABLE,      0,false, 46, 46,     261.3249509999999987,     -55.5298850000000002,     261.3248861000000147,     -55.5299969000000004,HD157244.fits.csv,  0,SAT,K0/1Ib,   4479.0,   1.37,   0.23,   0.28
HD157881,4375233191015944192,  6.9344730,  7.7547555,  6.0471244,  1.7076311,NOT_AVAILABLE,      0,true, 64, 60,     261.4384680000000003,       2.1114229999999998,     261.4358874999999784,       2.1061578000000001,HD157881.fits.csv,  0,OK,K7V,   4161.0,   4.67,   0.25,   0.00
HD158377,4121695984487449600,  6.0331974,  8.2148447,  4.7593555,  3.4554892,VARIABLE,      0,true, 36, 35,     262.4319340000000125,     -19.4730190000000007,     262.4319358000000193,     -19.4729959000000008,HD158377.fits.csv,  0,C,C-N5,   2447.0,   0.00,   0.30,   0.28
HD159181,1415230383034813824,  2.5482864,  3.3843937,  2.2363496,  1.1480441,NOT_AVAILABLE,      0,false, 19, 19,     262.6081730000000221,      52.3013890000000004,     262.6080575999999951,      52.3014433000000025,HD159181.fits.csv,  0,SAT,G2Ib-IIa,   5325.0,   1.51,  -0.02,   0.14
HD160346,none,  0.0000000,  0.0000000,  0.0000000,  0.0000000,none,      0,none,  0,  0,     264.8204850000000192,       3.5552429999999999,       0.0000000000000000,       0.0000000000000000,none.csv,  0,SAT,K3-V,   4808.0,   4.53,   0.03,   0.02
HD160365,4494267870326116864,  5.9759631,  6.2695909,  5.5079093,  0.7616816,NOT_AVAILABLE,      0,true, 35, 36,     264.7410590000000070,      13.3292579999999994,     264.7409612999999808,      13.3294665000000006,HD160365.fits.csv,  0,OK,F6III,   6237.0,   3.41,   0.08,   0.03
HD160762,1362451076122760320,  3.7906454,  3.6917670,  3.9072235, -0.2154565,NOT_AVAILABLE,      0,true, 20, 21,     264.8661920000000123,      46.0063329999999979,     264.8661511000000246,      46.0063476999999992,HD160762.fits.csv,  0,SAT,B3IV,  17789.0,   3.87,   0.00,   0.06
HD160922,1637717179389828224,  4.6458411,  4.8801603,  4.2779837,  0.6021767,NOT_AVAILABLE,      0,false, 21, 19,     264.2378919999999880,      68.7579709999999977,     264.2379136999999787,      68.7593957999999930,HD160922.fits.csv,  0,BIN,F4V,   6595.0,   4.19,  -0.03,   0.04
HD161770,4164893700353983104,  9.4353056,  9.8281040,  8.8505011,  0.9776030,NOT_AVAILABLE,      0,true, 41, 41,     266.9419819999999959,      -9.6051230000000007,     266.9413284999999973,      -9.6060493000000005,HD161770.fits.csv,  0,OK,F3V,   5782.0,   3.95,  -1.60,   0.18
HD161797,4594497769766809216,  3.2384055,  3.7438171,  2.7218137,  1.0220034,NOT_AVAILABLE,      0,true, 38, 39,     266.6146939999999859,      27.7206769999999985,     266.6132134999999721,      27.7172750000000008,HD161797.fits.csv,  0,SAT,G5IV,   5560.0,   3.99,   0.23,   0.00
HD163346,4468813931327385600,  6.5956593,  6.9269309,  6.0579028,  0.8690281,NOT_AVAILABLE,      0,true, 28, 27,     268.9062999999999874,       2.0749240000000002,     268.9063290999999936,       2.0749477999999999,HD163346.fits.csv,  0,DMS,A2IV+G/K,   6910.0,   4.02,   0.23,   0.22
HD163641,4474747621924408320,  6.2562070,  6.2519078,  6.2146378,  0.0372701,NOT_AVAILABLE,      0,true, 51, 44,     269.2332339999999817,       6.4877289999999999,     269.2333244000000150,       6.4877229999999999,HD163641.fits.csv,  0,OK,B9Vp,  11953.0,   4.06,   0.19,   0.13
